sample_id,case_id,source_run,source_file,model_family,artifact_file_slug,file_path,a_summary_path,b_summary_path,a_parse_ok,b_parse_ok,parse_ok,a_parse_error,b_parse_error,a_total_changes,b_total_changes,a_likely_intent,b_likely_intent,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_unknown,b_type_unknown,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_likely intent,b_type_likely intent,a_type_analysis,b_type_analysis,a_type_import,b_type_import,a_type_commentary,b_type_commentary,a_type_summary,b_type_summary,a_type_replacement,b_type_replacement,a_type_additional,b_type_additional,a_type_refactor,b_type_refactor,a_type_renaming,b_type_renaming,a_type_class rename,b_type_class rename,a_type_deprecation,b_type_deprecation,a_type_metaclass introduction,b_type_metaclass introduction,a_type_json object,b_type_json object,a_type_reordering,b_type_reordering,a_type_boolean,b_type_boolean,a_type_reformatting,b_type_reformatting,a_type_reorganization,b_type_reorganization,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,summary_preference_label
18212518336,18212518336-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,src_nanotron_config_models_config.py,src/nanotron/config/models_config.py,data\labeling_results\2025-11-23-qwen3-failure-cases\18212518336-1\bypass\src_nanotron_config_models_config.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\18212518336-1\bypass\src_nanotron_config_models_config.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),7,2,"Standardize attention implementation configuration across model classes, enforce valid implementation types, and add sliding window attention support with implementation constraints",Enable Z-loss regularization support in Llama and Qwen2 model configurations by adding dedicated parameters with paper-recommended defaults,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,huggingface/nanotron,medium,medium,groq:qwen/qwen3-32b,B,7.0,2.0,5.0,favored_complexity
182290594342,182290594342-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,agentstack_cli_cli.py,agentstack/cli/cli.py,data\labeling_results\2025-11-23-qwen3-failure-cases\182290594342-1\bypass\agentstack_cli_cli.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\182290594342-1\bypass\agentstack_cli_cli.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),2,8,Enable local deployment of AgentStack projects via Docker by adding project verification and container management functionality,"Apply Ruff code formatting to standardize code style, improve readability, and ensure PEP8 compliance across the codebase.",2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,AgentOps-AI/AgentStack,hard,medium,groq:qwen/qwen3-32b,B,2.0,8.0,-6.0,favored_simplicity
182290594342,182290594342-2,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,agentstack_main.py,agentstack/main.py,data\labeling_results\2025-11-23-qwen3-failure-cases\182290594342-2\bypass\agentstack_main.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\182290594342-2\bypass\agentstack_main.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),3,4,Enable agent deployment capability via new 'serve' CLI command with local server execution support,"Apply Ruff code formatting to standardize quotation marks, improve code readability, and remove unused variables as part of style enforcement.",3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,AgentOps-AI/AgentStack,hard,medium,groq:qwen/qwen3-32b,B,3.0,4.0,-1.0,favored_simplicity
18238994042,18238994042-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,kag_indexer_kag_index_manager.py,kag/indexer/kag_index_manager.py,data\labeling_results\2025-11-23-qwen3-failure-cases\18238994042-1\bypass\kag_indexer_kag_index_manager.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\18238994042-1\bypass\kag_indexer_kag_index_manager.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),12,12,"Enhance indexing system by introducing KnowledgeUnit index type, expanding AtomicQuery relations, adding retrieval score thresholds, and improving hybrid index capabilities for graph-based chunk retrieval with structured knowledge representation","Enhance documentation clarity and maintainability by adding structured descriptions, explicit retrieval workflows, and code examples for each index manager, while introducing score thresholds to improve retrieval accuracy.",3,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenSPG/KAG,easy,large,groq:qwen/qwen3-32b,B,12.0,12.0,0.0,tie_ambiguous
187092660972,187092660972-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,sky_backends_backend_utils.py,sky/backends/backend_utils.py,data\labeling_results\2025-11-23-qwen3-failure-cases\187092660972-1\bypass\sky_backends_backend_utils.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\187092660972-1\bypass\sky_backends_backend_utils.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),3,2,"Enhance the 'get_endpoints' function to support protocol-specific endpoint retrieval (HTTP/HTTPS), ensuring URLs are correctly prefixed with the specified protocol. This allows users to explicitly request secure endpoints when needed.","Improve reliability of cluster status checks by retrying node detection after a delay when initial checks miss nodes, addressing transient synchronization issues during cluster provisioning.",0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,skypilot-org/skypilot,hard,large,groq:qwen/qwen3-32b,B,3.0,2.0,1.0,favored_complexity
187092660972,187092660972-2,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,sky_serve_serve_utils.py,sky/serve/serve_utils.py,data\labeling_results\2025-11-23-qwen3-failure-cases\187092660972-2\bypass\sky_serve_serve_utils.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\187092660972-2\bypass\sky_serve_serve_utils.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),2,7,"Update endpoint retrieval logic to pass protocol as parameter to backend_utils.get_endpoints instead of post-processing, likely to centralize protocol handling in the backend utility","Modernize client-server communication by introducing version-specific payload encoding/decoding, adding backward compatibility handling, and implementing setup timeouts to prevent deadlocks during service initialization.",0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,skypilot-org/skypilot,hard,large,groq:qwen/qwen3-32b,B,2.0,7.0,-5.0,favored_simplicity
190161517636,190161517636-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,app_modules_conversations_conversation_conversation_service.py,app/modules/conversations/conversation/conversation_service.py,data\labeling_results\2025-11-23-qwen3-failure-cases\190161517636-1\bypass\app_modules_conversations_conversation_conversation_service.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\190161517636-1\bypass\app_modules_conversations_conversation_conversation_service.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),2,1,"Improve agent routing clarity by separating custom agent initialization from system agent classification logic, while removing debug output to clean up production code",Removed debug logging from agent supervisor workflow as part of code cleanup,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,potpie-ai/potpie,easy,medium,groq:qwen/qwen3-32b,B,2.0,1.0,1.0,favored_complexity
190169307042,190169307042-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,open_instruct_grpo_vllm_thread_ray_gtrl.py,open_instruct/grpo_vllm_thread_ray_gtrl.py,data\labeling_results\2025-11-23-qwen3-failure-cases\190169307042-1\bypass\open_instruct_grpo_vllm_thread_ray_gtrl.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\190169307042-1\bypass\open_instruct_grpo_vllm_thread_ray_gtrl.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),3,5,"Reorganized imports to group related modules and follow a consistent style, likely to improve readability or adhere to a code style guide without changing functionality.","Revert experimental RL-RAG (Retrieval-Augmented Generation) features from GRPO implementation, simplifying the codebase by removing unused or obsolete functionality related to query rewards and document snippet masking.",0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,allenai/open-instruct,easy,medium,groq:qwen/qwen3-32b,B,3.0,5.0,-2.0,favored_simplicity
192974181015,192974181015-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,sdk_python_feast_feature_view.py,sdk/python/feast/feature_view.py,data\labeling_results\2025-11-23-qwen3-failure-cases\192974181015-1\bypass\sdk_python_feast_feature_view.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\192974181015-1\bypass\sdk_python_feast_feature_view.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),6,1,"Prevent infinite recursion during FeatureView protobuf serialization/deserialization by adding cycle detection and tracking mechanisms, while improving source_view handling in object copying and equality checks.",Ensure FeatureView equality comparisons account for materialization intervals to prevent incorrect equality assumptions that could affect data materialization behavior.,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,feast-dev/feast,easy,large,groq:qwen/qwen3-32b,B,6.0,1.0,5.0,favored_complexity
199378705901,199378705901-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,tests_test_closure.py,tests/test_closure.py,data\labeling_results\2025-11-23-qwen3-failure-cases\199378705901-1\bypass\tests_test_closure.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\199378705901-1\bypass\tests_test_closure.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),9,1,"Expand test coverage for lexical closure handling to validate complex scenarios including nested functions, class methods, decorators, async functions, and error cases, while refactoring imports to align with module structure.",Fix import path for 'should_import' to resolve module relocation (addresses #248),7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,MadcowD/ell,easy,medium,groq:qwen/qwen3-32b,B,9.0,1.0,8.0,favored_complexity
200212032116,200212032116-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,src_robusta_core_playbooks_internal_ai_integration.py,src/robusta/core/playbooks/internal/ai_integration.py,data\labeling_results\2025-11-23-qwen3-failure-cases\200212032116-1\bypass\src_robusta_core_playbooks_internal_ai_integration.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\200212032116-1\bypass\src_robusta_core_playbooks_internal_ai_integration.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),3,4,"Enable automatic AI investigation for specific alerts (e.g., PodNotReady, pod crash loops) by introducing auto_ask_holmes action and enhancing ask_holmes to support both new findings and enrichments.","Enhance AI integration capabilities by adding structured output sections, real-time streaming of results via WebSocket, and a dedicated workload health chat action for interactive diagnostics.",1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,robusta-dev/robusta,easy,medium,groq:qwen/qwen3-32b,B,3.0,4.0,-1.0,favored_simplicity
20234665134,20234665134-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,browser_use_agent_gif.py,browser_use/agent/gif.py,data\labeling_results\2025-11-23-qwen3-failure-cases\20234665134-1\bypass\browser_use_agent_gif.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\20234665134-1\bypass\browser_use_agent_gif.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),4,3,Prevent inclusion of blank/placeholder screenshots in generated GIFs by filtering out BLANK_PAGE_SCREENSHOT_PLACEHOLDER values from both initial frame selection and history processing,Prevent 4px placeholder screenshots from being included in generated GIFs by filtering them during creation and ensuring task frames use real screenshots,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,gregpr07/browser-use,hard,medium,groq:qwen/qwen3-32b,B,4.0,3.0,1.0,favored_complexity
20234665134,20234665134-2,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,browser_use_browser_session.py,browser_use/browser/session.py,data\labeling_results\2025-11-23-qwen3-failure-cases\20234665134-2\bypass\browser_use_browser_session.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\20234665134-2\bypass\browser_use_browser_session.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),4,3,"Improve error handling by preventing silent retries on browser crashes, disable trace recording for test stability, and optimize about:blank page handling for token efficiency",Improve consistency in new tab page detection and placeholder image handling while fixing GIF generation issues with placeholder screenshots,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,gregpr07/browser-use,hard,medium,groq:qwen/qwen3-32b,B,4.0,3.0,1.0,favored_complexity
203339145749,203339145749-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,open_instruct_finetune.py,open_instruct/finetune.py,data\labeling_results\2025-11-23-qwen3-failure-cases\203339145749-1\bypass\open_instruct_finetune.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\203339145749-1\bypass\open_instruct_finetune.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),2,1,Reduce default verbosity to avoid excessive logging and clarify variable naming in loss tracking for better code consistency.,Standardize variable naming for average loss metrics to improve code readability and maintainability.,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,allenai/open-instruct,easy,medium,groq:qwen/qwen3-32b,B,2.0,1.0,1.0,favored_complexity
203539966931,203539966931-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,thunder_tests_test_transforms.py,thunder/tests/test_transforms.py,data\labeling_results\2025-11-23-qwen3-failure-cases\203539966931-1\bypass\thunder_tests_test_transforms.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\203539966931-1\bypass\thunder_tests_test_transforms.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),1,3,"Validates a fix to the DCE optimization pass to eliminate redundant tensor shape queries, improving execution efficiency by removing unnecessary operations.","Refactor test suite to align with updated recomputation mechanics using tags, improved parameter/buffer detection, and dtype transformation capabilities in Thunder, while removing deprecated experimental recomputation validation.",1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,groq:qwen/qwen3-32b,B,1.0,3.0,-2.0,favored_simplicity
215066829348,215066829348-1,2025-11-23-qwen3-failure-cases,2025-11-23-qwen3-failure-classifications,qwen3,sentry_sdk_utils.py,sentry_sdk/utils.py,data\labeling_results\2025-11-23-qwen3-failure-cases\215066829348-1\bypass\sentry_sdk_utils.py\a_summary.txt,data\labeling_results\2025-11-23-qwen3-failure-cases\215066829348-1\bypass\sentry_sdk_utils.py\b_summary.txt,True,True,True,nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),nested_summary_json_fallback_type_regex: Expecting value: line 1 column 1 (char 0),9,1,"Prevent infinite loops in exception handling, improve type safety, remove outdated Python 3.6 compatibility, and enhance breadcrumb/thread context for debugging.","Prevent SDK crashes when resolving absolute paths in stack frames by handling exceptions during path computation, ensuring error reporting remains functional even with invalid paths.",7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,getsentry/sentry-python,easy,medium,groq:qwen/qwen3-32b,A,1.0,9.0,-8.0,favored_simplicity
